ChargerId,RegDt,Send,msg,msgId
801F1263B190,9/7/21 4:11,S,   00 80 1F 12 63 B1 90 00    0B 1A 7F 07 12 00 13 00    33 03 05 00             ,327480223
801F1263B190,9/7/21 4:21,R,   00 80 1F 12 63 B1 90 00    0E 15 82 0A 01 0A 09 E1    C1 03 00 33 03 05 6B    ,327486063
801F1263B190,9/7/21 4:21,S,   00 80 1F 12 63 B1 90 00    0B 1A EC 07 12 00 13 00    33 03 05 93             ,327486071
801F1263B190,9/7/21 4:31,R,   00 80 1F 12 63 B1 90 00    0E 15 83 0A 01 0A 09 E1    C1 03 00 33 03 05 6A    ,327491925
801F1263B190,9/7/21 4:31,S,   00 80 1F 12 63 B1 90 00    0B 1A 62 07 12 00 13 00    33 03 05 1D             ,327491934
801F1263B190,9/7/21 4:41,R,   00 80 1F 12 63 B1 90 00    0E 15 84 0A 01 0A 09 E1    C1 03 00 33 03 05 69    ,327497783
801F1263B190,9/7/21 4:41,S,   00 80 1F 12 63 B1 90 00    0B 1A D5 07 12 00 13 00    33 03 05 AA             ,327497794
801F1263B190,9/7/21 4:51,R,   00 80 1F 12 63 B1 90 00    0E 15 85 0A 01 0A 09 E1    C1 03 00 33 03 05 68    ,327503588
801F1263B190,9/7/21 4:51,S,   00 80 1F 12 63 B1 90 00    0B 1A 2E 07 12 00 13 00    33 03 05 51             ,327503600
801F1263B190,9/7/21 5:01,R,   00 80 1F 12 63 B1 90 00    0E 15 86 0A 01 0A 09 E1    C1 03 00 33 03 05 67    ,327509402
801F1263B190,9/7/21 5:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 8D 07 12 00 13 00    33 03 05 F2             ,327509416
801F1263B190,9/7/21 5:11,R,   00 80 1F 12 63 B1 90 00    0E 15 87 0A 01 0A 09 E1    C1 03 00 33 03 05 66    ,327515280
801F1263B190,9/7/21 5:11,S,   00 80 1F 12 63 B1 90 00    0B 1A 0D 07 12 00 13 00    33 03 05 72             ,327515296
801F1263B190,9/7/21 5:21,R,   00 80 1F 12 63 B1 90 00    0E 15 88 0A 01 0A 09 E1    C1 03 00 33 03 05 65    ,327521102
801F1263B190,9/7/21 5:21,S,   00 80 1F 12 63 B1 90 00    0B 1A 6E 07 12 00 13 00    33 03 05 11             ,327521118
801F1263B190,9/7/21 5:31,R,   00 80 1F 12 63 B1 90 00    0E 15 89 0A 01 0A 09 E1    C1 03 00 33 03 05 64    ,327526967
801F1263B190,9/7/21 5:31,S,   00 80 1F 12 63 B1 90 00    0B 1A E4 07 12 00 13 00    33 03 05 9B             ,327526981
801F1263B190,9/7/21 5:41,R,   00 80 1F 12 63 B1 90 00    0E 15 8A 0A 01 0A 09 E1    C1 03 00 33 03 05 63    ,327532823
801F1263B190,9/7/21 5:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 58 07 12 00 13 00    33 03 05 27             ,327532835
801F1263B190,9/7/21 5:51,R,   00 80 1F 12 63 B1 90 00    0E 15 8B 0A 01 0A 09 E1    C1 03 00 33 03 05 62    ,327538658
801F1263B190,9/7/21 5:51,S,   00 80 1F 12 63 B1 90 00    0B 1A BD 07 12 00 13 00    33 03 05 C2             ,327538670
801F1263B190,9/7/21 6:01,R,   00 80 1F 12 63 B1 90 00    0E 15 8C 0A 01 0A 09 E1    C1 03 00 33 03 05 61    ,327544496
801F1263B190,9/7/21 6:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 26 07 12 00 13 00    33 03 05 59             ,327544509
801F1263B190,9/7/21 6:11,R,   00 80 1F 12 63 B1 90 00    0E 15 8D 0A 01 0A 09 E1    C1 03 00 33 03 05 60    ,327550256
801F1263B190,9/7/21 6:11,S,   00 80 1F 12 63 B1 90 00    0B 1A 67 07 12 00 13 00    33 03 05 18             ,327550270
801F1263B190,9/7/21 6:21,R,   00 80 1F 12 63 B1 90 00    0E 15 8E 0A 01 0A 09 E1    C1 03 00 33 03 05 5F    ,327556065
801F1263B190,9/7/21 6:21,S,   00 80 1F 12 63 B1 90 00    0B 1A C3 07 12 00 13 00    33 03 05 BC             ,327556079
801F1263B190,9/7/21 6:31,R,   00 80 1F 12 63 B1 90 00    0E 15 8F 0A 01 0A 09 E1    C1 03 00 33 03 05 5E    ,327561851
801F1263B190,9/7/21 6:31,S,   00 80 1F 12 63 B1 90 00    0B 1A 14 07 12 00 13 00    33 03 05 6B             ,327561867
801F1263B190,9/7/21 6:41,R,   00 80 1F 12 63 B1 90 00    0E 15 90 0A 01 0A 09 E1    C1 03 00 33 03 05 5D    ,327567714
801F1263B190,9/7/21 6:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 8B 07 12 00 13 00    33 03 05 F4             ,327567728
801F1263B190,9/7/21 6:51,R,   00 80 1F 12 63 B1 90 00    0E 15 91 0A 01 0A 09 E1    C1 03 00 33 03 05 5C    ,327573592
801F1263B190,9/7/21 6:51,S,   00 80 1F 12 63 B1 90 00    0B 1A 07 07 12 00 13 00    33 03 05 78             ,327573603
801F1263B190,9/7/21 7:01,R,   00 80 1F 12 63 B1 90 00    0E 15 92 0A 01 0A 09 E1    C1 03 00 33 03 05 5B    ,327579441
801F1263B190,9/7/21 7:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 76 07 12 00 13 00    33 03 05 09             ,327579453
801F1263B190,9/7/21 7:11,R,   00 80 1F 12 63 B1 90 00    0E 15 93 0A 01 0A 09 E1    C1 03 00 33 03 05 5A    ,327585299
801F1263B190,9/7/21 7:11,S,   00 80 1F 12 63 B1 90 00    0B 1A E8 07 12 00 13 00    33 03 05 97             ,327585314
801F1263B190,9/7/21 7:21,R,   00 80 1F 12 63 B1 90 00    0E 15 94 0A 01 0A 09 E1    C1 03 00 33 03 05 59    ,327591173
801F1263B190,9/7/21 7:21,S,   00 80 1F 12 63 B1 90 00    0B 1A 65 07 12 00 13 00    33 03 05 1A             ,327591187
801F1263B190,9/7/21 7:31,R,   00 80 1F 12 63 B1 90 00    0E 15 95 0A 01 0A 09 E1    C1 03 00 33 03 05 58    ,327597044
801F1263B190,9/7/21 7:31,S,   00 80 1F 12 63 B1 90 00    0B 1A DF 07 12 00 13 00    33 03 05 A0             ,327597060
801F1263B190,9/7/21 7:41,R,   00 80 1F 12 63 B1 90 00    0E 15 96 0A 01 0A 09 E1    C1 03 00 33 03 05 57    ,327602929
801F1263B190,9/7/21 7:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 60 07 12 00 13 00    33 03 05 1F             ,327602943
801F1263B190,9/7/21 7:51,R,   00 80 1F 12 63 B1 90 00    0E 15 97 0A 01 0A 09 E1    C1 03 00 33 03 05 56    ,327608794
801F1263B190,9/7/21 7:51,S,   00 80 1F 12 63 B1 90 00    0B 1A D9 07 12 00 13 00    33 03 05 A6             ,327608807
801F1263B190,9/7/21 8:01,R,   00 80 1F 12 63 B1 90 00    0E 15 98 0A 01 0A 09 E1    C1 03 00 33 03 05 55    ,327614725
801F1263B190,9/7/21 8:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 72 07 12 00 13 00    33 03 05 0D             ,327614733
801F1263B190,9/7/21 8:11,R,   00 80 1F 12 63 B1 90 00    0E 15 99 0A 01 0A 09 E1    C1 03 00 33 03 05 54    ,327620599
801F1263B190,9/7/21 8:11,S,   00 80 1F 12 63 B1 90 00    0B 1A ED 07 12 00 13 00    33 03 05 92             ,327620603
801F1263B190,9/7/21 8:21,R,   00 80 1F 12 63 B1 90 00    0E 15 9A 0A 01 0A 09 E1    C1 03 00 33 03 05 53    ,327626459
801F1263B190,9/7/21 8:21,S,   00 80 1F 12 63 B1 90 00    0B 1A 62 07 12 00 13 00    33 03 05 1D             ,327626463
801F1263B190,9/7/21 8:31,R,   00 80 1F 12 63 B1 90 00    0E 15 9B 0A 01 0A 09 E1    C1 03 00 33 03 05 52    ,327632390
801F1263B190,9/7/21 8:31,S,   00 80 1F 12 63 B1 90 00    0B 1A FE 07 12 00 13 00    33 03 05 81             ,327632399
801F1263B190,9/7/21 8:41,R,   00 80 1F 12 63 B1 90 00    0E 15 9C 0A 01 0A 09 E1    C1 03 00 33 03 05 51    ,327638280
801F1263B190,9/7/21 8:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 81 07 12 00 13 00    33 03 05 FE             ,327638286
