RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,AccessId_type,AccessId,RequireCurrent_type,RequireCurrent,RequireWatt_type,RequireWatt,ChargingTime_type,ChargingTime,StartDelay_type,StartDelay,UserConfirm_type,UserConfirm,ChargerNumber_type,ChargerNumber
2021-09-15 16:21:00,00,D88039EC686C,001A,05,C9,16,09,1759970048,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-15 20:16:00,00,D88039EC686C,001A,05,81,16,09,3118990080,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-16 12:35:00,00,D88039EC686C,001A,05,B1,16,09,2515206912,18,00,20,20000.0,06,43200,07,0,26,00,33,0405
2021-09-16 18:43:00,00,D88039EC686C,001A,05,6D,16,09,4025221888,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-17 18:43:00,00,D88039EC686C,001A,05,BE,16,09,452133632,18,00,20,20000.0,06,43200,07,0,26,00,33,0405
2021-09-18 10:13:00,00,D88039EC686C,001A,05,17,16,09,3203728128,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-18 10:29:00,00,D88039EC686C,001A,05,5C,16,09,3405054720,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-18 19:02:00,00,D88039EC686C,001A,05,C5,16,09,2616656640,18,00,20,20000.0,06,43200,07,0,26,00,33,0405
2021-09-19 16:47:00,00,D88039EC686C,001A,05,C9,16,09,3120169728,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-19 18:35:00,00,D88039EC686C,001A,05,3A,16,09,1190855424,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-19 23:00:00,00,D88039EC686C,001A,05,1F,16,09,2533098240,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-20 16:15:00,00,D88039EC686C,001A,05,FF,16,09,1174274816,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-20 17:38:00,00,D88039EC686C,001A,05,87,16,09,2382234368,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-21 13:49:00,00,D88039EC686C,001A,05,18,16,09,3774874624,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-21 15:18:00,00,D88039EC686C,001A,05,31,16,09,822150144,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-22 16:45:00,00,D88039EC686C,001A,05,B2,16,09,3154379776,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-23 17:08:00,00,D88039EC686C,001A,05,47,16,09,3171419136,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-23 21:53:00,00,D88039EC686C,001A,05,A9,16,09,2064253952,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-24 16:50:00,00,D88039EC686C,001A,05,CB,16,09,3440116736,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-25 10:52:00,00,D88039EC686C,001A,05,DE,16,09,185598976,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-25 16:34:00,00,D88039EC686C,001A,05,DD,16,09,168887296,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-28 10:45:00,00,D88039EC686C,001A,05,2A,16,09,2837120000,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-29 16:18:00,00,D88039EC686C,001A,05,2E,16,09,3122660352,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-30 17:42:00,00,D88039EC686C,001A,05,78,16,09,2451899392,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-01 12:37:00,00,D88039EC686C,001A,05,11,16,09,1395196928,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-02 12:06:00,00,D88039EC686C,001A,05,B3,16,09,3761046528,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-04 08:58:00,00,D88039EC686C,001A,05,9C,16,09,3711173632,18,00,20,2389.89,06,43200,07,0,26,00,33,0405
2021-10-04 11:10:00,00,D88039EC686C,001A,05,61,16,09,439682048,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-04 11:58:00,00,D88039EC686C,001A,05,E9,16,09,993330176,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-06 19:39:00,00,D88039EC686C,001A,05,6C,16,09,138347520,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-08 09:40:00,00,D88039EC686C,001A,05,12,16,09,1648690176,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-08 15:17:00,00,D88039EC686C,001A,05,F0,16,09,726008832,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-08 17:03:00,00,D88039EC686C,001A,05,E4,16,09,2470839296,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-09 09:30:00,00,D88039EC686C,001A,05,4E,16,09,3947430912,18,00,20,1365.65,06,43200,07,0,26,00,33,0405
2021-10-09 16:20:00,00,D88039EC686C,001A,05,64,16,09,4916224,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-10 17:46:00,00,D88039EC686C,001A,05,55,16,09,3763209216,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 09:46:00,00,D88039EC686C,001A,05,5E,16,09,1045758976,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 10:56:00,00,D88039EC686C,001A,05,36,16,09,1666515968,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 13:40:00,00,D88039EC686C,001A,05,5C,16,09,3210019840,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 22:34:00,00,D88039EC686C,001A,05,1E,16,09,2572682240,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
