ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,DeviceStatus_type,DeviceStatus,AccessId_type,AccessId,ChargerNumber_type,ChargerNumber,RegDt,Send,msgId
00,D88039EC48E0,000E,15,9F,0A,01,0A,09,4234609408,33,0378,2021-08-12 01:51:19,R,305137965
00,D88039EC48E0,000E,15,A0,0A,01,0A,09,4234609408,33,0378,2021-08-12 02:01:20,R,305143951
00,D88039EC48E0,000E,15,A1,0A,01,0A,09,4234609408,33,0378,2021-08-12 02:11:21,R,305149895
00,D88039EC48E0,000E,15,A2,0A,01,0A,09,4234609408,33,0378,2021-08-12 02:21:22,R,305155821
00,D88039EC48E0,000E,15,A3,0A,01,0A,09,4234609408,33,0378,2021-08-12 02:31:23,R,305161693
00,D88039EC48E0,000E,15,A4,0A,01,0A,09,4234609408,33,0378,2021-08-12 02:41:24,R,305167647
00,D88039EC48E0,000E,15,A5,0A,01,0A,09,4234609408,33,0378,2021-08-12 02:51:25,R,305173539
00,D88039EC48E0,000E,15,A6,0A,01,05,09,4234609408,33,0378,2021-08-12 03:00:53,R,305179123
00,D88039EC48E0,000E,15,A7,0A,01,0A,09,4234609408,33,0378,2021-08-12 03:00:56,R,305179150
00,D88039EC48E0,000E,15,A8,0A,01,0A,09,4234609408,33,0378,2021-08-12 03:10:56,R,305185125
00,D88039EC48E0,000E,15,A9,0A,01,0A,09,4234609408,33,0378,2021-08-12 03:20:57,R,305190938
00,D88039EC48E0,000E,15,AA,0A,01,0A,09,4234609408,33,0378,2021-08-12 03:30:58,R,305196750
00,D88039EC48E0,000E,15,AB,0A,01,0A,09,4234609408,33,0378,2021-08-12 03:40:59,R,305202554
00,D88039EC48E0,000E,15,AC,0A,01,0A,09,4234609408,33,0378,2021-08-12 03:51:00,R,305208323
00,D88039EC48E0,000E,15,AD,0A,01,0A,09,4234609408,33,0378,2021-08-12 04:01:00,R,305214106
00,D88039EC48E0,000E,15,AE,0A,01,0A,09,4234609408,33,0378,2021-08-12 04:11:01,R,305219865
00,D88039EC48E0,000E,15,AF,0A,01,0A,09,4234609408,33,0378,2021-08-12 04:21:02,R,305225603
00,D88039EC48E0,000E,15,B0,0A,01,0A,09,4234609408,33,0378,2021-08-12 04:31:03,R,305231299
00,D88039EC48E0,000E,15,B1,0A,01,0A,09,4234609408,33,0378,2021-08-12 04:41:04,R,305236982
00,D88039EC48E0,000E,15,B2,0A,01,0A,09,4234609408,33,0378,2021-08-12 04:51:05,R,305242691
00,D88039EC48E0,000E,15,B3,0A,01,0A,09,4234609408,33,0378,2021-08-12 05:01:06,R,305248437
00,D88039EC48E0,000E,15,B4,0A,01,0A,09,4234609408,33,0378,2021-08-12 05:11:07,R,305254204
00,D88039EC48E0,000E,15,B5,0A,01,0A,09,4234609408,33,0378,2021-08-12 05:21:08,R,305260008
00,D88039EC48E0,000E,15,B6,0A,01,0A,09,4234609408,33,0378,2021-08-12 05:31:08,R,305265749
00,D88039EC48E0,000E,15,B7,0A,01,0A,09,4234609408,33,0378,2021-08-12 05:41:09,R,305271472
00,D88039EC48E0,000E,15,B8,0A,01,0A,09,4234609408,33,0378,2021-08-12 05:51:10,R,305277210
00,D88039EC48E0,000E,15,B9,0A,01,0A,09,4234609408,33,0378,2021-08-12 06:01:11,R,305282949
00,D88039EC48E0,000E,15,BA,0A,01,0A,09,4234609408,33,0378,2021-08-12 06:11:12,R,305288708
00,D88039EC48E0,000E,15,BB,0A,01,0A,09,4234609408,33,0378,2021-08-12 06:21:13,R,305294454
00,D88039EC48E0,000E,15,BC,0A,01,0A,09,4234609408,33,0378,2021-08-12 06:31:14,R,305300159
00,D88039EC48E0,000E,15,BD,0A,01,0A,09,4234609408,33,0378,2021-08-12 06:41:15,R,305305892
00,D88039EC48E0,000E,15,BE,0A,01,0A,09,4234609408,33,0378,2021-08-12 06:51:15,R,305311636
00,D88039EC48E0,000E,15,BF,0A,01,0A,09,4234609408,33,0378,2021-08-12 07:01:16,R,305317373
00,D88039EC48E0,000E,15,C0,0A,01,0A,09,4234609408,33,0378,2021-08-12 07:11:17,R,305323128
00,D88039EC48E0,000E,15,C1,0A,01,0A,09,4234609408,33,0378,2021-08-12 07:21:18,R,305328803
00,D88039EC48E0,000E,15,C2,0A,01,0B,09,4234609408,33,0378,2021-08-12 07:24:05,R,305330440
00,D88039EC48E0,000E,15,C4,0A,01,1C,09,4234609408,33,0378,2021-08-12 07:24:36,R,305330752
00,D88039EC48E0,000E,15,C5,0A,01,02,09,3211264768,33,0378,2021-08-12 07:25:00,R,305330993
00,D88039EC48E0,000E,15,C8,0A,01,02,09,3211264768,33,0378,2021-08-12 07:25:46,R,305331435
00,D88039EC48E0,000E,15,CF,0A,01,02,09,3211264768,33,0378,2021-08-12 07:30:46,R,305334264
00,D88039EC48E0,000E,15,D7,0A,01,02,09,3211264768,33,0378,2021-08-12 07:40:46,R,305339968
00,D88039EC48E0,000E,15,DA,0A,01,07,09,3211264768,33,0378,2021-08-12 07:41:57,R,305340601
00,D88039EC48E0,000E,15,DB,0A,01,0A,09,3211264768,33,0378,2021-08-12 07:42:03,R,305340658
00,D88039EC48E0,000E,15,DC,0A,01,0A,09,3211264768,33,0378,2021-08-12 07:52:04,R,305346389
00,D88039EC48E0,000E,15,DD,0A,01,0A,09,3211264768,33,0378,2021-08-12 08:02:05,R,305352088
00,D88039EC48E0,000E,15,DE,0A,01,0B,09,3211264768,33,0378,2021-08-12 08:06:51,R,305354822
00,D88039EC48E0,000E,15,E0,0A,01,1C,09,3211264768,33,0378,2021-08-12 08:07:09,R,305355008
00,D88039EC48E0,000E,15,E1,0A,01,02,09,3462923008,33,0378,2021-08-12 08:07:36,R,305355242
00,D88039EC48E0,000E,15,E5,0A,01,02,09,3462923008,33,0378,2021-08-12 08:08:21,R,305355712
00,D88039EC48E0,000E,15,E9,0A,01,02,09,3462923008,33,0378,2021-08-12 08:13:22,R,305358505
00,D88039EC48E0,000E,15,F0,0A,01,02,09,3462923008,33,0378,2021-08-12 08:23:22,R,305364206
00,D88039EC48E0,000E,15,F7,0A,01,02,09,3462923008,33,0378,2021-08-12 08:33:22,R,305369945
00,D88039EC48E0,000E,15,FD,0A,01,02,09,3462923008,33,0378,2021-08-12 08:43:22,R,305375675
00,D88039EC48E0,000E,15,03,0A,01,02,09,3462923008,33,0378,2021-08-12 08:53:22,R,305381378
00,D88039EC48E0,000E,15,06,0A,01,0A,09,3462923008,33,0378,2021-08-12 08:57:10,R,305383577
00,D88039EC48E0,000E,15,07,0A,01,1C,09,3462923008,33,0378,2021-08-12 08:57:12,R,305383593
00,D88039EC48E0,000E,15,08,0A,01,0A,09,3462923008,33,0378,2021-08-12 08:57:13,R,305383607
00,D88039EC48E0,000E,15,09,0A,01,0B,09,3462923008,33,0378,2021-08-12 09:01:28,R,305386063
00,D88039EC48E0,000E,15,0B,0A,01,1C,09,3462923008,33,0378,2021-08-12 09:01:48,R,305386237
00,D88039EC48E0,000E,15,0C,0A,01,02,09,4050125568,33,0378,2021-08-12 09:02:12,R,305386474
00,D88039EC48E0,000E,15,0F,0A,01,02,09,4050125568,33,0378,2021-08-12 09:02:57,R,305386897
00,D88039EC48E0,000E,15,18,0A,01,02,09,4050125568,33,0378,2021-08-12 09:07:57,R,305389829
00,D88039EC48E0,000E,15,26,0A,01,02,09,4050125568,33,0378,2021-08-12 09:17:57,R,305395540
00,D88039EC48E0,000E,15,32,0A,01,02,09,4050125568,33,0378,2021-08-12 09:27:57,R,305401267
00,D88039EC48E0,000E,15,39,0A,01,02,09,4050125568,33,0378,2021-08-12 09:37:57,R,305406996
00,D88039EC48E0,000E,15,3A,0A,01,0A,09,4050125568,33,0378,2021-08-12 09:38:15,R,305407166
00,D88039EC48E0,000E,15,3B,0A,01,0B,09,4050125568,33,0378,2021-08-12 09:40:30,R,305408414
00,D88039EC48E0,000E,15,3D,0A,01,0B,09,4050125568,33,0378,2021-08-12 09:41:16,R,305408842
00,D88039EC48E0,000E,15,3E,0A,01,0D,09,4050125568,33,0378,2021-08-12 09:42:48,R,305409665
00,D88039EC48E0,000E,15,40,0A,01,0A,09,4050125568,33,0378,2021-08-12 09:43:02,R,305409834
00,D88039EC48E0,000E,15,41,0A,01,0A,09,4050125568,33,0378,2021-08-12 09:43:03,R,305409851
00,D88039EC48E0,000E,15,42,0A,01,0B,09,4050125568,33,0378,2021-08-12 09:43:17,R,305409968
00,D88039EC48E0,000E,15,44,0A,01,1C,09,4050125568,33,0378,2021-08-12 09:43:42,R,305410243
00,D88039EC48E0,000E,15,45,0A,01,02,09,208208640,33,0378,2021-08-12 09:44:05,R,305410475
00,D88039EC48E0,000E,15,49,0A,01,02,09,208208640,33,0378,2021-08-12 09:44:51,R,305410933
00,D88039EC48E0,000E,15,52,0A,01,02,09,208208640,33,0378,2021-08-12 09:49:51,R,305413744
00,D88039EC48E0,000E,15,65,0A,01,02,09,208208640,33,0378,2021-08-12 09:59:51,R,305419499
00,D88039EC48E0,000E,15,78,0A,01,02,09,208208640,33,0378,2021-08-12 10:09:51,R,305425223
00,D88039EC48E0,000E,15,85,0A,01,02,09,208208640,33,0378,2021-08-12 10:19:51,R,305430932
00,D88039EC48E0,000E,15,8E,0A,01,02,09,208208640,33,0378,2021-08-12 10:29:52,R,305436679
00,D88039EC48E0,000E,15,94,0A,01,02,09,208208640,33,0378,2021-08-12 10:39:52,R,305442349
00,D88039EC48E0,000E,15,96,0A,01,07,09,208208640,33,0378,2021-08-12 10:40:21,R,305442636
00,D88039EC48E0,000E,15,97,0A,01,07,09,208208640,33,0378,2021-08-12 10:41:04,R,305443046
00,D88039EC48E0,000E,15,98,0A,01,0A,09,208208640,33,0378,2021-08-12 10:45:38,R,305445633
00,D88039EC48E0,000E,15,99,0A,01,0A,09,208208640,33,0378,2021-08-12 10:55:39,R,305451288
00,D88039EC48E0,000E,15,9A,0A,01,0A,09,208208640,33,0378,2021-08-12 11:05:40,R,305456962
00,D88039EC48E0,000E,15,9B,0A,01,0A,09,208208640,33,0378,2021-08-12 11:15:41,R,305462613
00,D88039EC48E0,000E,15,9C,0A,01,0A,09,208208640,33,0378,2021-08-12 11:25:42,R,305468260
00,D88039EC48E0,000E,15,9D,0A,01,0A,09,208208640,33,0378,2021-08-12 11:35:43,R,305473918
00,D88039EC48E0,000E,15,9E,0A,01,0A,09,208208640,33,0378,2021-08-12 11:45:44,R,305479584
00,D88039EC48E0,000E,15,9F,0A,01,0A,09,208208640,33,0378,2021-08-12 11:55:45,R,305485203
00,D88039EC48E0,000E,15,A0,0A,01,0A,09,208208640,33,0378,2021-08-12 12:05:45,R,305490812
00,D88039EC48E0,000E,15,A1,0A,01,0A,09,208208640,33,0378,2021-08-12 12:15:46,R,305496475
00,D88039EC48E0,000E,15,A2,0A,01,0A,09,208208640,33,0378,2021-08-12 12:25:47,R,305502107
00,D88039EC48E0,000E,15,A3,0A,01,0A,09,208208640,33,0378,2021-08-12 12:35:48,R,305507856
00,D88039EC48E0,000E,15,A4,0A,01,0A,09,208208640,33,0378,2021-08-12 12:45:49,R,305513560
00,D88039EC48E0,000E,15,A5,0A,01,0A,09,208208640,33,0378,2021-08-12 12:55:50,R,305519293
00,D88039EC48E0,000E,15,A6,0A,01,0A,09,208208640,33,0378,2021-08-12 13:05:51,R,305524942
00,D88039EC48E0,000E,15,A7,0A,01,0A,09,208208640,33,0378,2021-08-12 13:15:51,R,305530668
00,D88039EC48E0,000E,15,A8,0A,01,0A,09,208208640,33,0378,2021-08-12 13:25:52,R,305536302
00,D88039EC48E0,000E,15,A9,0A,01,0A,09,208208640,33,0378,2021-08-12 13:35:53,R,305541984
00,D88039EC48E0,000E,15,AA,0A,01,0A,09,208208640,33,0378,2021-08-12 13:45:54,R,305547675
00,D88039EC48E0,000E,15,AB,0A,01,0A,09,208208640,33,0378,2021-08-12 13:55:55,R,305553326
00,D88039EC48E0,000E,15,AC,0A,01,0A,09,208208640,33,0378,2021-08-12 14:05:56,R,305558973
00,D88039EC48E0,000E,15,AD,0A,01,0A,09,208208640,33,0378,2021-08-12 14:15:57,R,305564634
00,D88039EC48E0,000E,15,AE,0A,01,0A,09,208208640,33,0378,2021-08-12 14:25:58,R,305570369
00,D88039EC48E0,000E,15,AF,0A,01,0A,09,208208640,33,0378,2021-08-12 14:35:59,R,305576062
00,D88039EC48E0,000E,15,B0,0A,01,0B,09,208208640,33,0378,2021-08-12 14:43:32,R,305580328
00,D88039EC48E0,000E,15,B1,0A,01,0B,09,208208640,33,0378,2021-08-12 14:44:17,R,305580804
00,D88039EC48E0,000E,15,B3,0A,01,1C,09,208208640,33,0378,2021-08-12 14:44:50,R,305581151
00,D88039EC48E0,000E,15,B4,0A,01,02,09,2590573312,33,0378,2021-08-12 14:45:13,R,305581360
00,D88039EC48E0,000E,15,B8,0A,01,02,09,2590573312,33,0378,2021-08-12 14:45:59,R,305581798
00,D88039EC48E0,000E,15,C1,0A,01,02,09,2590573312,33,0378,2021-08-12 14:50:59,R,305584668
00,D88039EC48E0,000E,15,D3,0A,01,02,09,2590573312,33,0378,2021-08-12 15:00:59,R,305590349
00,D88039EC48E0,000E,15,E7,0A,01,02,09,2590573312,33,0378,2021-08-12 15:10:59,R,305596038
00,D88039EC48E0,000E,15,F4,0A,01,02,09,2590573312,33,0378,2021-08-12 15:20:59,R,305601701
00,D88039EC48E0,000E,15,FC,0A,01,02,09,2590573312,33,0378,2021-08-12 15:30:59,R,305607369
00,D88039EC48E0,000E,15,03,0A,01,07,09,2590573312,33,0378,2021-08-12 15:39:42,R,305612308
00,D88039EC48E0,000E,15,04,0A,01,07,09,2590573312,33,0378,2021-08-12 15:40:25,R,305612711
00,D88039EC48E0,000E,15,05,0A,01,07,09,2590573312,33,0378,2021-08-12 15:45:25,R,305615546
00,D88039EC48E0,000E,15,06,0A,01,07,09,2590573312,33,0378,2021-08-12 15:55:26,R,305621239
00,D88039EC48E0,000E,15,07,0A,01,07,09,2590573312,33,0378,2021-08-12 16:05:27,R,305627047
00,D88039EC48E0,000E,15,08,0A,01,0A,09,2590573312,33,0378,2021-08-12 16:08:08,R,305628556
00,D88039EC48E0,000E,15,09,0A,01,0A,09,2590573312,33,0378,2021-08-12 16:18:08,R,305634256
00,D88039EC48E0,000E,15,0A,0A,01,0A,09,2590573312,33,0378,2021-08-12 16:28:09,R,305639952
00,D88039EC48E0,000E,15,0B,0A,01,0A,09,2590573312,33,0378,2021-08-12 16:38:10,R,305645786
00,D88039EC48E0,000E,15,0C,0A,01,0A,09,2590573312,33,0378,2021-08-12 16:48:11,R,305651577
00,D88039EC48E0,000E,15,0D,0A,01,0A,09,2590573312,33,0378,2021-08-12 16:58:12,R,305657406
00,D88039EC48E0,000E,15,0E,0A,01,0A,09,2590573312,33,0378,2021-08-12 17:08:13,R,305663317
00,D88039EC48E0,000E,15,0F,0A,01,0A,09,2590573312,33,0378,2021-08-12 17:18:14,R,305669192
00,D88039EC48E0,000E,15,10,0A,01,0A,09,2590573312,33,0378,2021-08-12 17:28:15,R,305675115
00,D88039EC48E0,000E,15,11,0A,01,0A,09,2590573312,33,0378,2021-08-12 17:38:16,R,305680936
00,D88039EC48E0,000E,15,12,0A,01,0A,09,2590573312,33,0378,2021-08-12 17:48:17,R,305686824
00,D88039EC48E0,000E,15,13,0A,01,0A,09,2590573312,33,0378,2021-08-12 17:58:18,R,305692736
00,D88039EC48E0,000E,15,14,0A,01,0B,09,2590573312,33,0378,2021-08-12 18:00:38,R,305694103
00,D88039EC48E0,000E,15,16,0A,01,1C,09,2590573312,33,0378,2021-08-12 18:01:20,R,305694527
00,D88039EC48E0,000E,15,17,0A,01,02,09,1231684352,33,0378,2021-08-12 18:01:42,R,305694754
00,D88039EC48E0,000E,15,1B,0A,01,02,09,1231684352,33,0378,2021-08-12 18:02:28,R,305695176
00,D88039EC48E0,000E,15,21,0A,01,02,09,1231684352,33,0378,2021-08-12 18:07:28,R,305698156
00,D88039EC48E0,000E,15,2A,0A,01,02,09,1231684352,33,0378,2021-08-12 18:17:28,R,305704165
00,D88039EC48E0,000E,15,31,0A,01,02,09,1231684352,33,0378,2021-08-12 18:27:28,R,305710224
00,D88039EC48E0,000E,15,34,0A,01,07,09,1231684352,33,0378,2021-08-12 18:31:07,R,305712357
00,D88039EC48E0,000E,15,35,0A,01,07,09,1231684352,33,0378,2021-08-12 18:31:50,R,305712796
00,D88039EC48E0,000E,15,36,0A,01,07,09,1231684352,33,0378,2021-08-12 18:36:50,R,305715716
00,D88039EC48E0,000E,15,37,0A,01,07,09,1231684352,33,0378,2021-08-12 18:46:51,R,305721764
00,D88039EC48E0,000E,15,38,0A,01,07,09,1231684352,33,0378,2021-08-12 18:56:51,R,305727738
00,D88039EC48E0,000E,15,39,0A,01,07,09,1231684352,33,0378,2021-08-12 19:06:52,R,305733678
00,D88039EC48E0,000E,15,3A,0A,01,07,09,1231684352,33,0378,2021-08-12 19:16:52,R,305739789
00,D88039EC48E0,000E,15,3B,0A,01,07,09,1231684352,33,0378,2021-08-12 19:26:53,R,305746035
00,D88039EC48E0,000E,15,3C,0A,01,07,09,1231684352,33,0378,2021-08-12 19:36:53,R,305752147
00,D88039EC48E0,000E,15,3D,0A,01,07,09,1231684352,33,0378,2021-08-12 19:46:54,R,305758279
00,D88039EC48E0,000E,15,3E,0A,01,07,09,1231684352,33,0378,2021-08-12 19:56:54,R,305764348
00,D88039EC48E0,000E,15,3F,0A,01,07,09,1231684352,33,0378,2021-08-12 20:06:54,R,305770492
00,D88039EC48E0,000E,15,40,0A,01,07,09,1231684352,33,0378,2021-08-12 20:16:55,R,305776678
00,D88039EC48E0,000E,15,41,0A,01,07,09,1231684352,33,0378,2021-08-12 20:26:55,R,305782769
00,D88039EC48E0,000E,15,42,0A,01,0A,09,1231684352,33,0378,2021-08-12 20:28:24,R,305783764
00,D88039EC48E0,000E,15,43,0A,01,0A,09,1231684352,33,0378,2021-08-12 20:38:25,R,305789878
00,D88039EC48E0,000E,15,44,0A,01,0A,09,1231684352,33,0378,2021-08-12 20:48:26,R,305796022
00,D88039EC48E0,000E,15,45,0A,01,0A,09,1231684352,33,0378,2021-08-12 20:58:27,R,305802179
00,D88039EC48E0,000E,15,46,0A,01,0A,09,1231684352,33,0378,2021-08-12 21:08:28,R,305808349
00,D88039EC48E0,000E,15,47,0A,01,0A,09,1231684352,33,0378,2021-08-12 21:18:29,R,305814539
00,D88039EC48E0,000E,15,48,0A,01,0A,09,1231684352,33,0378,2021-08-12 21:28:30,R,305820837
00,D88039EC48E0,000E,15,49,0A,01,0A,09,1231684352,33,0378,2021-08-12 21:38:31,R,305826955
00,D88039EC48E0,000E,15,4A,0A,01,0A,09,1231684352,33,0378,2021-08-12 21:48:32,R,305833193
00,D88039EC48E0,000E,15,4B,0A,01,0A,09,1231684352,33,0378,2021-08-12 21:58:32,R,305839380
00,D88039EC48E0,000E,15,4C,0A,01,0A,09,1231684352,33,0378,2021-08-12 22:08:33,R,305845566
00,D88039EC48E0,000E,15,4D,0A,01,0A,09,1231684352,33,0378,2021-08-12 22:18:34,R,305851710
00,D88039EC48E0,000E,15,4E,0A,01,0A,09,1231684352,33,0378,2021-08-12 22:28:35,R,305857794
00,D88039EC48E0,000E,15,4F,0A,01,0A,09,1231684352,33,0378,2021-08-12 22:38:36,R,305863872
00,D88039EC48E0,000E,15,50,0A,01,0A,09,1231684352,33,0378,2021-08-12 22:48:37,R,305870019
00,D88039EC48E0,000E,15,51,0A,01,0A,09,1231684352,33,0378,2021-08-12 22:58:38,R,305876133
00,D88039EC48E0,000E,15,52,0A,01,0A,09,1231684352,33,0378,2021-08-12 23:08:39,R,305882371
00,D88039EC48E0,000E,15,53,0A,01,0A,09,1231684352,33,0378,2021-08-12 23:18:40,R,305888516
00,D88039EC48E0,000E,15,54,0A,01,0A,09,1231684352,33,0378,2021-08-12 23:28:41,R,305894765
00,D88039EC48E0,000E,15,55,0A,01,0A,09,1231684352,33,0378,2021-08-12 23:38:42,R,305900890
00,D88039EC48E0,000E,15,56,0A,01,0A,09,1231684352,33,0378,2021-08-12 23:48:43,R,305907037
00,D88039EC48E0,000E,15,57,0A,01,0A,09,1231684352,33,0378,2021-08-12 23:58:44,R,305913113
00,D88039EC48E0,000E,15,58,0A,01,0A,09,1231684352,33,0378,2021-08-13 00:08:45,R,305919240
00,D88039EC48E0,000E,15,59,0A,01,0A,09,1231684352,33,0378,2021-08-13 00:18:45,R,305925301
00,D88039EC48E0,000E,15,5A,0A,01,0A,09,1231684352,33,0378,2021-08-13 00:28:46,R,305931340
00,D88039EC48E0,000E,15,5B,0A,01,0A,09,1231684352,33,0378,2021-08-13 00:38:47,R,305937401
00,D88039EC48E0,000E,15,5C,0A,01,0A,09,1231684352,33,0378,2021-08-13 00:48:48,R,305943471
00,D88039EC48E0,000E,15,5D,0A,01,0A,09,1231684352,33,0378,2021-08-13 00:58:49,R,305949560
00,D88039EC48E0,000E,15,5E,0A,01,0A,09,1231684352,33,0378,2021-08-13 01:08:50,R,305955668
00,D88039EC48E0,000E,15,5F,0A,01,0A,09,1231684352,33,0378,2021-08-13 01:18:51,R,305961716
00,D88039EC48E0,000E,15,60,0A,01,0A,09,1231684352,33,0378,2021-08-13 01:28:52,R,305967715
00,D88039EC48E0,000E,15,61,0A,01,0A,09,1231684352,33,0378,2021-08-13 01:38:53,R,305973640
00,D88039EC48E0,000E,15,62,0A,01,0A,09,1231684352,33,0378,2021-08-13 01:48:54,R,305979603
00,D88039EC48E0,000E,15,63,0A,01,0A,09,1231684352,33,0378,2021-08-13 01:58:55,R,305985552
00,D88039EC48E0,000E,15,64,0A,01,0A,09,1231684352,33,0378,2021-08-13 02:08:56,R,305991443
00,D88039EC48E0,000E,15,65,0A,01,0A,09,1231684352,33,0378,2021-08-13 02:18:57,R,305997328
00,D88039EC48E0,000E,15,66,0A,01,0A,09,1231684352,33,0378,2021-08-13 02:28:58,R,306003197
00,D88039EC48E0,000E,15,67,0A,01,0A,09,1231684352,33,0378,2021-08-13 02:38:59,R,306009062
00,D88039EC48E0,000E,15,68,0A,01,0A,09,1231684352,33,0378,2021-08-13 02:48:59,R,306014959
00,D88039EC48E0,000E,15,69,0A,01,0A,09,1231684352,33,0378,2021-08-13 02:59:00,R,306020819
00,D88039EC48E0,000E,15,6A,0A,01,05,09,1231684352,33,0378,2021-08-13 03:00:53,R,306021909
00,D88039EC48E0,000E,15,6B,0A,01,0A,09,1231684352,33,0378,2021-08-13 03:00:57,R,306021936
00,D88039EC48E0,000E,15,6C,0A,01,0A,09,1231684352,33,0378,2021-08-13 03:10:58,R,306027913
00,D88039EC48E0,000E,15,6D,0A,01,0A,09,1231684352,33,0378,2021-08-13 03:20:59,R,306033744
00,D88039EC48E0,000E,15,6E,0A,01,0A,09,1231684352,33,0378,2021-08-13 03:31:00,R,306039586
00,D88039EC48E0,000E,15,6F,0A,01,0A,09,1231684352,33,0378,2021-08-13 03:41:00,R,306045417
00,D88039EC48E0,000E,15,70,0A,01,0A,09,1231684352,33,0378,2021-08-13 03:51:01,R,306051247
00,D88039EC48E0,000E,15,71,0A,01,0A,09,1231684352,33,0378,2021-08-13 04:01:02,R,306057051
00,D88039EC48E0,000E,15,72,0A,01,0A,09,1231684352,33,0378,2021-08-13 04:11:03,R,306062871
00,D88039EC48E0,000E,15,73,0A,01,0A,09,1231684352,33,0378,2021-08-13 04:21:04,R,306068648
00,D88039EC48E0,000E,15,74,0A,01,0A,09,1231684352,33,0378,2021-08-13 04:31:05,R,306074442
00,D88039EC48E0,000E,15,75,0A,01,0A,09,1231684352,33,0378,2021-08-13 04:41:06,R,306080235
00,D88039EC48E0,000E,15,76,0A,01,0A,09,1231684352,33,0378,2021-08-13 04:51:07,R,306085994
00,D88039EC48E0,000E,15,77,0A,01,0A,09,1231684352,33,0378,2021-08-13 05:01:08,R,306091735
00,D88039EC48E0,000E,15,78,0A,01,0A,09,1231684352,33,0378,2021-08-13 05:11:09,R,306097497
00,D88039EC48E0,000E,15,79,0A,01,0A,09,1231684352,33,0378,2021-08-13 05:21:10,R,306103241
00,D88039EC48E0,000E,15,7A,0A,01,0A,09,1231684352,33,0378,2021-08-13 05:31:11,R,306108978
00,D88039EC48E0,000E,15,7B,0A,01,0A,09,1231684352,33,0378,2021-08-13 05:41:12,R,306114674
00,D88039EC48E0,000E,15,7C,0A,01,0A,09,1231684352,33,0378,2021-08-13 05:51:13,R,306120386
00,D88039EC48E0,000E,15,7D,0A,01,0A,09,1231684352,33,0378,2021-08-13 06:01:14,R,306126115
00,D88039EC48E0,000E,15,7E,0A,01,0A,09,1231684352,33,0378,2021-08-13 06:11:15,R,306131868
00,D88039EC48E0,000E,15,7F,0A,01,0A,09,1231684352,33,0378,2021-08-13 06:21:15,R,306137601
00,D88039EC48E0,000E,15,80,0A,01,0A,09,1231684352,33,0378,2021-08-13 06:31:16,R,306143354
00,D88039EC48E0,000E,15,81,0A,01,0A,09,1231684352,33,0378,2021-08-13 06:41:17,R,306149143
00,D88039EC48E0,000E,15,82,0A,01,0A,09,1231684352,33,0378,2021-08-13 06:51:18,R,306154944
00,D88039EC48E0,000E,15,83,0A,01,0A,09,1231684352,33,0378,2021-08-13 07:01:19,R,306160788
00,D88039EC48E0,000E,15,84,0A,01,0A,09,1231684352,33,0378,2021-08-13 07:11:20,R,306166551
00,D88039EC48E0,000E,15,85,0A,01,0A,09,1231684352,33,0378,2021-08-13 07:21:21,R,306172402
00,D88039EC48E0,000E,15,86,0A,01,0A,09,1231684352,33,0378,2021-08-13 07:31:22,R,306178251
00,D88039EC48E0,000E,15,87,0A,01,0A,09,1231684352,33,0378,2021-08-13 07:41:23,R,306184064
00,D88039EC48E0,000E,15,88,0A,01,0A,09,1231684352,33,0378,2021-08-13 07:51:24,R,306189888
00,D88039EC48E0,000E,15,89,0A,01,0A,09,1231684352,33,0378,2021-08-13 08:01:25,R,306195646
00,D88039EC48E0,000E,15,8A,0A,01,0A,09,1231684352,33,0378,2021-08-13 08:11:26,R,306201363
00,D88039EC48E0,000E,15,8B,0A,01,0A,09,1231684352,33,0378,2021-08-13 08:21:27,R,306207104
00,D88039EC48E0,000E,15,8C,0A,01,0A,09,1231684352,33,0378,2021-08-13 08:31:28,R,306212893
00,D88039EC48E0,000E,15,8D,0A,01,0A,09,1231684352,33,0378,2021-08-13 08:41:29,R,306218680
00,D88039EC48E0,000E,15,8E,0A,01,0A,09,1231684352,33,0378,2021-08-13 08:51:30,R,306224471
00,D88039EC48E0,000E,15,8F,0A,01,0A,09,1231684352,33,0378,2021-08-13 09:01:31,R,306230271
00,D88039EC48E0,000E,15,90,0A,01,0A,09,1231684352,33,0378,2021-08-13 09:11:32,R,306235992
00,D88039EC48E0,000E,15,91,0A,01,0A,09,1231684352,33,0378,2021-08-13 09:21:33,R,306241793
00,D88039EC48E0,000E,15,92,0A,01,0A,09,1231684352,33,0378,2021-08-13 09:31:33,R,306247551
00,D88039EC48E0,000E,15,93,0A,01,0A,09,1231684352,33,0378,2021-08-13 09:41:34,R,306253408
00,D88039EC48E0,000E,15,94,0A,01,0A,09,1231684352,33,0378,2021-08-13 09:51:35,R,306259149
00,D88039EC48E0,000E,15,95,0A,01,0A,09,1231684352,33,0378,2021-08-13 10:01:36,R,306264855
00,D88039EC48E0,000E,15,96,0A,01,0A,09,1231684352,33,0378,2021-08-13 10:11:37,R,306270572
00,D88039EC48E0,000E,15,97,0A,01,0A,09,1231684352,33,0378,2021-08-13 10:21:38,R,306276285
00,D88039EC48E0,000E,15,98,0A,01,0A,09,1231684352,33,0378,2021-08-13 10:31:39,R,306281974
00,D88039EC48E0,000E,15,99,0A,01,0A,09,1231684352,33,0378,2021-08-13 10:41:40,R,306287686
