RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,AccessId_type,AccessId,RequireCurrent_type,RequireCurrent,RequireWatt_type,RequireWatt,ChargingTime_type,ChargingTime,StartDelay_type,StartDelay,UserConfirm_type,UserConfirm,ChargerNumber_type,ChargerNumber
2021-10-19 09:43:37,00,D88039EC684A,001A,05,FC,16,09,460588032,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-19 13:49:28,00,D88039EC684A,001A,05,2F,16,09,2591294464,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-19 16:26:44,00,D88039EC684A,001A,05,C5,16,09,276104192,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-19 19:30:14,00,D88039EC684A,001A,05,6B,16,09,1618347008,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-19 21:03:14,00,D88039EC684A,001A,05,DE,16,09,192349184,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-20 09:50:21,00,D88039EC684A,001A,05,F6,16,09,3480749056,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-20 10:53:19,00,D88039EC684A,001A,05,E0,16,09,4017619968,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-20 12:46:27,00,D88039EC684A,001A,05,0F,16,09,1064895488,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-20 13:04:36,00,D88039EC684A,001A,05,DA,16,09,1282999296,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-20 16:41:47,00,D88039EC684A,001A,05,4E,16,09,930743296,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-20 19:39:15,00,D88039EC684A,001A,05,74,16,09,1954219008,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-20 20:40:09,00,D88039EC684A,001A,05,3A,16,09,4001039360,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-21 09:20:02,00,D88039EC684A,001A,05,A4,16,09,2742879232,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-21 12:23:21,00,D88039EC684A,001A,05,2B,16,09,276694016,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-21 16:00:25,00,D88039EC684A,001A,05,31,16,09,3414033408,18,00,20,682.82,06,43200,07,0,26,00,33,0408
2021-10-21 18:28:05,00,D88039EC684A,001A,05,44,16,09,2810119168,18,00,20,6828.26,06,43200,07,0,26,00,33,0408
2021-10-21 20:30:58,00,D88039EC684A,001A,05,40,16,09,3279946752,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-22 09:35:15,00,D88039EC684A,001A,05,39,16,09,3263300608,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-22 16:34:22,00,D88039EC684A,001A,05,A2,16,09,277087232,18,00,20,5121.2,06,43200,07,0,26,00,33,0408
